,1. open,2. high,3. low,4. close,5. volume
2017-12-22,637.0,661.61,633.38,637.05,9988.0
2017-12-15,645.0,645.0,612.1,630.0,21337.0
2017-12-08,670.0,670.0,638.25,638.25,19076.0
2017-12-01,664.7,680.0,656.1,662.1,16824.0
2017-11-24,643.0,670.375,638.3,666.0,6529.0
2017-11-17,634.0,645.05,626.3,641.9,15007.0
2017-11-10,657.35,668.425,633.55,633.55,17866.0
2017-11-03,658.0,668.85,646.075,662.0,20399.0
2017-10-27,661.4,671.6,640.05,660.35,23040.0
2017-10-20,669.3,689.35,664.45,675.0,13875.0
2017-10-13,664.8,685.445,649.95,663.9,22283.0
2017-10-06,672.0,694.0,658.45,666.6,29017.0
2017-09-29,658.1,684.3,635.1548,672.0,15467.0
2017-09-22,646.0,671.6,639.95,651.3,29218.0
2017-09-15,672.4,689.9,638.95,638.95,46790.0
2017-09-08,634.23,688.0,634.23,664.25,32201.0
2017-09-01,620.0,625.0,605.7,625.0,32499.0
2017-08-25,616.675,623.05,612.505,619.7,14448.0
2017-08-18,624.9,634.0,614.0,616.7,15848.0
2017-08-11,644.2,655.95,622.95,622.95,19001.0
2017-08-04,633.0,652.15,632.2,652.15,14013.0
2017-07-28,626.8,640.0,619.4,635.7,31411.0
2017-07-21,645.1,645.1,618.05,632.85,30163.0
2017-07-14,660.0,691.95,636.2,647.0,56635.0
2017-07-07,644.0,668.9,641.75,661.5,29730.0
2017-06-30,587.0,688.95,586.9,643.3,95416.0
2017-06-23,569.475,586.95,566.95,583.0,36577.0
2017-06-16,586.1,586.1,560.75,565.0,39238.0
2017-06-09,585.95,589.4,569.05,582.3,22186.0
2017-06-02,550.0,588.4375,543.0,586.4,21724.0
2017-05-26,533.0,549.05,530.0,547.9,21292.0
2017-05-19,540.0,545.25,532.5,535.5,24387.0
2017-05-12,520.0,542.05,506.35,540.0,23511.0
2017-05-05,518.9605,520.75,513.55,515.55,17277.0
2017-04-28,504.255,518.4,504.255,517.1,24788.0
2017-04-21,478.1,504.85,477.4,503.4,31887.0
2017-04-13,467.45,482.75,467.45,477.8,23536.0
2017-04-07,468.25,474.8249,459.5,466.95,44505.0
2017-03-31,470.15,471.1,462.15,468.2,21332.0
2017-03-24,471.75,481.4,466.35,468.3,19453.0
2017-03-17,467.0,474.0,459.05,469.6,24495.0
2017-03-10,485.0,485.0,460.16,465.15,16771.0
2017-03-03,490.0,493.55,485.4,489.75,18764.0
2017-02-24,482.9,492.05,477.4,491.0,18068.0
2017-02-17,480.7,489.6,468.55,481.05,14998.0
2017-02-10,471.4,486.6,463.75,486.6,14617.0
2017-02-03,505.0,505.0,465.0,472.4,21785.0
2017-01-27,468.65,507.0,457.3,505.35,24535.0
2017-01-20,459.0,474.75,456.95,474.3,21501.0
2017-01-13,476.7,480.2,454.1,461.0,30010.0
2017-01-06,508.9,512.1,479.65,479.75,26715.0
2016-12-30,502.05,509.9,500.11,507.2,6978.0
2016-12-23,500.0,504.55,492.4,500.05,25550.0
2016-12-16,497.5,522.05,495.95,499.05,41564.0
2016-12-09,492.2,502.8,488.7,497.4,18861.0
2016-12-02,488.3,503.6,483.15,488.4,26981.0
2016-11-25,478.05,493.0,470.3,488.65,19146.0
2016-11-18,455.0,490.05,450.15,480.0,34458.0
2016-11-11,449.25,454.05,433.95,453.4,36369.0
2016-11-04,438.05,446.35,430.5,444.5,17772.0
2016-10-28,427.98,443.52,426.2,434.78,26370.0
2016-10-21,423.9,432.0,418.0,426.99,45981.0
2016-10-14,426.0,437.71,423.9196,424.15,30627.0
2016-10-07,429.0017,441.99,421.0,425.04,39729.0
2016-09-30,427.3,428.3263,405.931,426.6,54538.0
2016-09-23,424.3,436.0,415.0,424.02,42979.0
2016-09-16,446.39,446.39,393.955,422.9,94471.0
2016-09-09,465.0,465.01,440.5,442.56,21874.0
2016-09-02,440.0,465.0,437.05,462.93,29349.0
2016-08-26,447.22,454.5002,434.0,437.68,25369.0
2016-08-19,438.0,452.05,426.51,446.75,43855.0
2016-08-12,457.97,469.57,434.72,438.31,40650.0
2016-08-05,477.0,490.45,453.81,461.97,41774.0
2016-07-29,461.04,482.61,456.25,476.8,33413.0
2016-07-22,449.18,463.11,440.12,460.87,38514.0
2016-07-15,445.0,459.03,440.095,451.84,25058.0
2016-07-08,425.01,444.0,420.505,442.04,34744.0
2016-07-01,427.5,442.4995,417.7485,427.15,33931.0
2016-06-24,425.11,433.0,422.0,425.86,35391.0
2016-06-17,419.77,431.4,414.85,426.39,61418.0
2016-06-10,400.56,416.89,397.44,414.7,27527.0
2016-06-03,389.0,401.0,389.0,399.45,9423.0
2016-05-27,396.08,399.51,385.0,393.95,14305.0
2016-05-20,402.75,406.0095,394.7,397.85,10228.0
2016-05-13,408.94,408.94,395.19,401.92,13660.0
2016-05-06,397.61,409.97,394.19,409.97,14835.0
2016-04-29,402.01,403.0,395.175,397.3,22116.0
2016-04-22,400.0,406.0,395.005,402.51,15574.0
2016-04-15,397.51,399.72,393.72,398.6,11407.0
2016-04-08,392.25,407.55,386.64,397.56,28303.0
2016-04-01,382.23,395.55,382.01,395.55,17482.0
2016-03-24,390.82,390.82,373.11,382.0,11585.0
2016-03-18,394.01,396.48,385.26,389.54,34372.0
2016-03-11,378.42,385.9,375.0,383.63,16393.0
2016-03-04,376.4,400.3,368.13,378.9,34485.0
2016-02-26,386.69,391.11,358.03,380.79,30133.0
2016-02-19,396.0,415.0,380.2,388.7,27155.0
2016-02-12,365.0,392.0,357.18,392.0,30636.0
2016-02-05,381.28,393.36,362.87,367.4,16138.0
2016-01-29,365.0,379.91,358.48,375.52,24175.0
2016-01-22,357.6,371.6,356.55,371.6,11545.0
2016-01-15,361.11,375.0,350.0,356.45,30461.0
2016-01-08,374.05,384.13,354.51,360.5,22184.0
2015-12-31,385.4,393.996,372.85,381.2,9511.0
2015-12-24,383.99,392.48,383.99,388.1,14328.0
2015-12-18,385.01,393.65,372.885,384.0,26784.0
2015-12-11,397.3,399.38,385.0,388.6,18050.0
2015-12-04,394.1265,423.0,394.02,401.1,41427.0
2015-11-27,390.0,407.0,384.05,404.52,20588.0
2015-11-20,382.53,407.01,369.91,390.24,37645.0
2015-11-13,368.3999,393.75,368.3999,386.7,40157.0
2015-11-06,370.89,373.2,362.87,372.52,28751.0
2015-10-30,372.0,379.8499,360.62,369.0,58579.0
2015-10-23,365.98,375.1,361.975,373.55,34357.0
2015-10-16,363.04,374.45,357.14,366.31,25224.0
2015-10-09,375.0,375.0,343.4999,362.01,20319.0
2015-10-02,375.23,381.5,368.0,370.77,39617.0
2015-09-25,380.99,397.62,374.88,376.45,26618.0
2015-09-18,383.0,395.81,370.0,377.48,48795.0
2015-09-11,375.4,393.45,374.35,388.18,27898.0
2015-09-04,393.71,399.94,366.6,372.6,25973.0
2015-08-28,371.31,401.33,365.0,390.57,37706.0
2015-08-21,401.1,401.905,388.75,389.5,16153.0
2015-08-14,391.52,428.85,390.0,407.0,27175.0
2015-08-07,404.85,410.0,391.01,391.01,51337.0
2015-07-31,394.01,410.0,387.18,403.9,50172.0
2015-07-24,388.47,404.9,385.23,391.11,33978.0
2015-07-17,380.6,400.0,367.75,390.0,49394.0
2015-07-10,388.42,393.15,376.0,379.9,32959.0
2015-07-02,382.0,395.0,378.5,388.42,17723.0
2015-06-26,391.0,395.5,374.5,389.46,37313.0
2015-06-19,356.0,396.0,356.0,393.65,24918.0
2015-06-12,394.0,394.0,375.72,385.39,68520.0
2015-06-05,378.01,395.0,368.04,394.01,68793.0
2015-05-29,382.51,384.6,370.02,374.88,19782.0
2015-05-22,344.02,388.0,342.49,380.0,92656.0
2015-05-15,332.5001,348.09,332.5001,345.31,44900.0
2015-05-08,320.0,332.0,320.0,331.0,36363.0
2015-05-01,340.0,340.0,321.6,326.8,38112.0
2015-04-24,325.5,344.64,316.25,327.89,105797.0
2015-04-17,333.22,348.07,319.03,332.3,106871.0
2015-04-10,347.81,349.954,333.39,334.0,17908.0
2015-04-02,355.62,355.62,328.88,337.99,26029.0
2015-03-27,336.0,345.7497,328.0,340.54,44832.0
2015-03-20,330.16,338.25,326.3,337.92,47532.0
2015-03-13,323.2,333.5,323.1,330.14,27903.0
2015-03-06,325.8,334.0,320.0,322.78,50589.0
2015-02-27,317.0,328.4,317.0,325.0,5655.0
2015-02-20,336.03,336.03,315.0101,317.01,7162.0
2015-02-13,341.0,341.0,330.05,332.77,24918.0
2015-02-06,335.0,340.0,333.09,339.96,17226.0
2015-01-30,335.26,340.0,335.0,335.0,17278.0
2015-01-23,338.5,342.997,335.0,336.01,13445.0
2015-01-16,335.0,341.0,335.0,335.09,13862.0
2015-01-09,340.01,343.39,335.0,337.99,55938.0
2015-01-02,344.0,345.05,336.0,341.94,13334.0
2014-12-26,338.0,346.17,335.01,346.17,5183.0
2014-12-19,339.8,355.91,335.0,346.42,51175.0
2014-12-12,325.0,337.5,325.0,335.0,12654.0
2014-12-05,322.73,332.47,322.34,328.95,19614.0
2014-11-28,322.72,329.13,318.145,325.01,5988.0
2014-11-21,315.06,328.88,315.06,326.2,12247.0
2014-11-14,333.0,334.0,319.99,325.41,7744.0
2014-11-07,325.5,335.0,325.32,334.99,14962.0
2014-10-31,314.12,330.01,314.12,330.01,16035.0
2014-10-24,319.08,319.08,301.88,315.0,10705.0
2014-10-17,307.4,328.07,303.66,311.55,10147.0
2014-10-10,304.13,308.25,288.5,294.25,5873.0
2014-10-03,306.97,315.0,295.01,311.94,9246.0
2014-09-26,316.02,318.64,305.0,318.64,9912.0
2014-09-19,307.5,317.98,304.99,316.02,13000.0
2014-09-12,319.351,319.92,292.55,307.15,18400.0
2014-09-05,326.21,329.99,321.2,323.0,7700.0
2014-08-29,324.0,324.0,319.0,320.0,6200.0
2014-08-22,310.97,324.99,310.97,324.99,8200.0
2014-08-15,304.614,316.84,300.1,316.71,9800.0
2014-08-08,285.0,309.98,283.05,307.0,7100.0
2014-08-01,284.0,298.39,278.01,282.95,21400.0
2014-07-25,298.16,303.98,283.1,283.1,10000.0
2014-07-18,314.9,324.96,293.33,301.0,19900.0
2014-07-11,324.8,329.32,312.15,312.15,13600.0
2014-07-03,329.95,337.25,321.0,325.0,20900.0
2014-06-27,317.44,331.75,314.995,329.99,31200.0
2014-06-20,308.3,322.33,307.0,320.0,17900.0
2014-06-13,323.69,324.0,312.0,315.26,13700.0
2014-06-06,318.0,321.67,307.502,321.6,16400.0
2014-05-30,317.0,324.87,314.064,315.4,16000.0
2014-05-23,310.0,320.0,310.0,316.99,35400.0
