,1. open,2. high,3. low,4. close,5. volume
2015-06-12,0.02,0.02,0.02,0.02,0.0
2015-06-05,0.02,0.02,0.02,0.02,0.0
2015-05-29,0.02,0.02,0.02,0.02,0.0
2015-05-22,0.02,0.02,0.02,0.02,0.0
2015-05-15,0.04,0.04,0.02,0.02,100.0
2015-05-08,0.04,0.04,0.04,0.04,0.0
2015-05-01,0.04,0.04,0.04,0.04,0.0
2015-04-24,0.04,0.04,0.04,0.04,0.0
2015-04-17,0.04,0.04,0.04,0.04,0.0
2015-04-10,0.04,0.04,0.04,0.04,4800.0
2015-04-02,0.04,0.04,0.04,0.04,0.0
2015-03-27,0.04,0.04,0.04,0.04,0.0
2015-03-20,0.04,0.04,0.04,0.04,0.0
2015-03-13,0.04,0.04,0.04,0.04,0.0
2015-03-06,0.04,0.04,0.04,0.04,0.0
2015-02-27,0.04,0.04,0.04,0.04,0.0
2015-02-20,0.04,0.04,0.04,0.04,0.0
2015-02-13,0.04,0.04,0.04,0.04,0.0
2015-02-06,0.05,0.05,0.04,0.04,200.0
2015-01-30,0.05,0.05,0.05,0.05,0.0
2015-01-23,0.05,0.05,0.05,0.05,4000.0
2015-01-16,0.05,0.05,0.05,0.05,0.0
2015-01-09,0.05,0.05,0.02,0.05,93000.0
2015-01-02,0.1,0.2,0.05,0.05,17000.0
2014-12-26,0.12,0.12,0.1,0.1,1000.0
2014-12-19,0.1,0.12,0.1,0.12,6000.0
2014-12-12,0.1,0.1,0.1,0.1,5000.0
2014-12-05,0.1,0.1,0.1,0.1,0.0
2014-11-28,0.1,0.1,0.1,0.1,0.0
2014-11-21,0.1,0.1,0.1,0.1,0.0
2014-11-14,0.1,0.1,0.1,0.1,0.0
2014-11-07,0.08,0.1,0.08,0.1,1600.0
2014-10-31,0.125,0.14,0.075,0.1,57600.0
2014-10-24,0.16,0.16,0.13,0.13,28600.0
2014-10-17,0.16,0.16,0.16,0.16,1400.0
2014-10-10,0.16,0.16,0.16,0.16,4200.0
2014-10-03,0.16,0.16,0.16,0.16,5800.0
2014-09-26,0.225,0.241,0.16,0.16,7200.0
2014-09-19,0.23,0.45,0.21,0.23,500.0
2014-09-12,0.19,0.41,0.18,0.23,18400.0
2014-09-05,0.18,0.41,0.175,0.41,81700.0
2014-08-29,0.11,0.22,0.11,0.18,794300.0
2014-08-22,0.11,0.11,0.11,0.11,0.0
2014-08-15,0.11,0.11,0.11,0.11,0.0
2014-08-08,0.11,0.11,0.11,0.11,0.0
2014-08-01,0.11,0.11,0.11,0.11,0.0
2014-07-25,0.11,0.11,0.11,0.11,0.0
2014-07-18,0.11,0.11,0.11,0.11,0.0
2014-07-11,0.11,0.11,0.11,0.11,0.0
2014-07-03,0.11,0.11,0.11,0.11,0.0
2014-06-27,0.14,0.14,0.11,0.11,1000.0
2014-06-20,0.15,0.15,0.14,0.14,1000.0
2014-06-13,0.15,0.15,0.15,0.15,0.0
2014-06-06,0.15,0.15,0.15,0.15,0.0
2014-05-30,0.15,0.15,0.15,0.15,0.0
2014-05-23,0.15,0.15,0.15,0.15,0.0
2014-05-16,0.25,0.25,0.13,0.15,6100.0
2014-05-09,0.25,0.25,0.25,0.25,0.0
2014-05-02,0.25,0.25,0.25,0.25,0.0
2014-04-25,0.25,0.25,0.25,0.25,0.0
2014-04-17,0.25,0.25,0.25,0.25,0.0
2014-04-11,0.25,0.25,0.25,0.25,0.0
2014-04-04,0.25,0.25,0.25,0.25,0.0
2014-03-28,0.25,0.25,0.25,0.25,0.0
2014-03-21,0.25,0.25,0.25,0.25,0.0
2014-03-14,0.22,0.25,0.22,0.25,2200.0
2014-03-07,0.22,0.25,0.22,0.25,0.0
2014-02-28,0.22,0.25,0.22,0.25,0.0
2014-02-21,0.22,0.25,0.22,0.25,0.0
2014-02-14,0.22,0.25,0.22,0.25,20100.0
2014-02-07,0.1,0.18,0.1,0.18,5000.0
2014-01-31,0.1,0.1,0.1,0.1,0.0
2014-01-24,0.1,0.1,0.1,0.1,700.0
2014-01-17,0.1,0.1,0.1,0.1,0.0
2014-01-10,0.1,0.1,0.1,0.1,0.0
2014-01-03,0.1,0.1,0.1,0.1,34900.0
2013-12-27,0.11,0.11,0.11,0.11,1500.0
2013-12-20,0.11,0.11,0.11,0.11,0.0
2013-12-13,0.11,0.11,0.11,0.11,0.0
2013-12-06,0.11,0.11,0.11,0.11,2000.0
2013-11-29,0.1,0.1,0.1,0.1,0.0
2013-11-22,0.11,0.11,0.1,0.1,17000.0
