,1. open,2. high,3. low,4. close,5. volume
2016-02-05,56.57,63.25,51.52,53.85,5182870.0
2016-01-29,75.18,80.38,54.0,56.15,4945024.0
2016-01-22,81.16,82.94,65.75,75.39,2483043.0
2016-01-15,87.16,92.16,70.49,79.63,3940679.0
2016-01-08,108.8,110.06,86.2,86.44,2480626.0
2015-12-31,112.66,117.12,109.8,112.18,1082336.0
2015-12-24,110.97,116.56,110.0,113.84,1016219.0
2015-12-18,98.6,113.15,97.58,109.87,2204876.0
2015-12-11,100.22,104.65,94.38,98.18,2443948.0
2015-12-04,100.91,103.876,92.73,100.28,2296024.0
2015-11-27,93.62,101.65,91.88,100.82,1189022.0
2015-11-20,95.5,105.19,93.57,93.92,1553785.0
2015-11-13,103.33,105.91,92.0301,95.7,1853606.0
2015-11-06,100.02,112.7,99.12,103.74,2185336.0
2015-10-30,96.28,108.92,93.33,99.35,1897830.0
2015-10-23,87.01,101.54,81.54,96.95,2520008.0
2015-10-16,91.56,93.0,79.34,86.81,2870320.0
2015-10-09,106.51,107.64,81.81,90.7,2525558.0
2015-10-02,93.02,108.0,83.4,104.69,3202109.0
2015-09-25,130.05,130.83,92.13,94.11,3011212.0
2015-09-18,122.32,133.4,119.25,129.91,2128054.0
2015-09-11,118.8,127.58,116.83,121.71,1348433.0
2015-09-04,112.5,121.76,108.14,116.29,2433033.0
2015-08-28,97.98,114.8297,91.805,113.43,3177882.0
2015-08-21,109.85,119.5,101.93,102.87,3247129.0
2015-08-14,111.04,119.44,106.02,110.51,1801532.0
2015-08-07,120.44,122.788,105.69,109.64,1748599.0
2015-07-31,125.76,126.54,110.28,120.93,2866736.0
2015-07-24,134.78,137.05,125.612,131.36,2712221.0
2015-07-17,118.09,133.96,117.0201,132.8,4728067.0
2015-07-10,102.48,118.13,98.68,116.94,2386517.0
2015-07-02,102.26,105.97,98.19,102.71,1259440.0
2015-06-26,100.99,104.2999,96.02,103.16,5847656.0
2015-06-19,87.31,100.94,85.94,100.59,2115666.0
2015-06-12,90.23,90.9999,85.61,88.27,1271528.0
2015-06-05,87.43,95.64,84.53,89.24,2256855.0
2015-05-29,82.83,89.69,81.23,87.0,1639569.0
2015-05-22,79.67,85.93,78.42,83.13,1868211.0
2015-05-15,63.57,79.99,62.892,79.34,2615813.0
2015-05-08,60.22,70.25,60.01,63.0,3274752.0
2015-05-01,69.86,70.69,56.11,59.82,1968880.0
2015-04-24,63.35,70.47,60.5,69.65,1251399.0
2015-04-17,62.0,65.42,62.0,62.95,1257728.0
2015-04-10,61.61,62.35,57.74,62.14,1086553.0
2015-04-02,56.68,65.35,56.16,62.2,2001217.0
2015-03-27,61.53,64.45,52.031,56.56,1977834.0
2015-03-20,58.3,64.99,57.8,62.06,2383678.0
2015-03-13,59.73,60.0,55.0305,57.23,1176907.0
2015-03-06,54.46,61.69,54.08,59.25,1482021.0
2015-02-27,55.58,56.5799,52.64,54.27,1066845.0
2015-02-20,54.2,56.09,53.42,55.57,903722.0
2015-02-13,53.4,54.99,52.1345,54.1,1348593.0
2015-02-06,58.18,58.77,49.08,53.4,3251810.0
2015-01-30,51.1,59.0,50.83,58.1,1093102.0
2015-01-23,54.02,54.02,48.961,52.21,1607047.0
2015-01-16,54.9,56.68,50.3394,53.26,1661018.0
2015-01-09,46.21,54.89,45.37,54.06,1502823.0
2015-01-02,44.04,46.9,43.13,46.4,756058.0
2014-12-26,48.67,49.74,43.36,44.06,901434.0
2014-12-19,42.15,48.79,39.13,48.38,2683357.0
2014-12-12,40.18,42.445,38.01,41.48,1405586.0
2014-12-05,43.26,43.6099,39.5,40.35,1202065.0
2014-11-28,44.72,45.72,42.77,43.59,776878.0
2014-11-21,41.57,45.51,41.04,44.09,737586.0
2014-11-14,45.11,46.45,40.58,41.91,1272011.0
2014-11-07,46.95,47.42,43.19,44.71,1044611.0
2014-10-31,49.91,51.64,46.23,47.01,814924.0
2014-10-24,46.21,51.35,44.5005,50.22,906387.0
2014-10-17,50.03,50.52,42.19,46.86,1492389.0
2014-10-10,57.51,58.33,49.67,49.9,1457087.0
2014-10-03,56.41,60.04,54.13,57.28,1985395.0
2014-09-26,54.29,57.42,51.73,57.2,2026620.0
2014-09-19,57.56,57.81,54.17,54.72,3188500.0
2014-09-12,54.14,58.99,53.82,57.72,1586800.0
2014-09-05,52.82,59.14,51.9601,54.26,2691100.0
2014-08-29,53.12,55.22,52.05,53.36,3299000.0
2014-08-22,54.66,57.24,51.82,52.32,3314100.0
2014-08-15,49.84,54.98,48.27,54.01,2341500.0
2014-08-08,43.17,50.348,42.16,49.49,3212300.0
2014-08-01,43.02,44.05,39.8,42.74,2126000.0
2014-07-25,43.29,44.3,42.38,43.11,877200.0
2014-07-18,43.1,44.59,39.21,43.0,1932400.0
2014-07-11,50.35,50.35,37.77,42.97,3272400.0
2014-07-03,44.76,50.91,44.29,50.31,328400.0
2014-06-27,47.11,49.52,43.02,44.75,773300.0
2014-06-20,36.77,50.93,36.55,47.49,1174000.0
2014-06-13,35.61,37.99,35.12,36.91,461200.0
2014-06-06,37.56,37.99,32.36,35.51,541400.0
2014-05-30,34.65,38.359,34.52,37.56,320900.0
2014-05-23,34.19,36.02,32.02,35.21,555000.0
2014-05-16,36.6,37.8261,32.62,34.48,832400.0
2014-05-09,38.24,39.33,34.44,36.55,568100.0
2014-05-02,35.49,39.88,34.12,38.56,802100.0
