SlowK,SlowD,RSI,MACD,MACD_Hist,MACD_Signal,EMA,CCI,Aroon Down,Aroon Up,1. open,2. high,3. low,4. close,5. volume,Trend label
81.1814,66.9618,55.1125,1.1422,-0.207,1.3492,24.6784,96.577,70.0,0.0,31.5,32.98,29.76,30.24,2081300.0,-1
75.6853,49.1207,58.6283,1.1331,-0.2678,1.4009,24.5103,49.9483,80.0,0.0,29.79,31.43,27.83,31.37,2214900.0,1
44.0186,28.8461,52.9101,1.0066,-0.4612,1.4678,24.1801,-24.4482,90.0,10.0,27.88,30.48,27.1,28.98,2852800.0,1
27.6582,21.3046,49.152,1.0386,-0.5445,1.5832,24.0948,-112.6739,100.0,20.0,25.12,27.66,23.7,27.56,1923900.0,1
14.8614,19.2646,40.7624,1.188,-0.5313,1.7193,24.1706,-164.4495,100.0,30.0,27.74,28.5,24.39,24.76,3214400.0,1
21.3941,24.1765,50.3483,1.6051,-0.247,1.8521,24.5993,-124.3741,80.0,40.0,29.49,29.49,26.8,28.35,5086200.0,-1
21.5383,28.1172,50.557,1.8016,-0.1123,1.9139,24.6507,-92.4415,0.0,50.0,29.8,30.85,28.0,28.42,2992000.0,-1
29.5971,37.9117,53.6438,2.0201,0.0782,1.9419,24.701,-70.9518,0.0,60.0,30.56,30.85,26.77,29.5,4039300.0,-1
33.2163,47.6057,54.2231,2.1756,0.2532,1.9224,24.6264,22.4138,0.0,70.0,30.67,33.15,29.52,29.71,3634700.0,-1
50.9219,62.5869,58.7361,2.3242,0.4651,1.8591,24.5156,34.6469,10.0,80.0,30.88,33.03,28.0,31.37,5050500.0,-1
58.6791,73.8118,57.6271,2.3355,0.5927,1.7428,24.1863,69.0246,20.0,90.0,36.28,37.35,27.75,30.79,8392800.0,-1
78.1598,85.309,72.6943,2.3664,0.7718,1.5946,23.8807,149.9784,0.0,100.0,33.6,38.23,31.31,35.76,7750400.0,-1
84.5965,90.9737,63.3615,1.9388,0.5371,1.4017,22.9243,80.4409,0.0,100.0,32.65,33.27,26.84,30.38,8587000.0,1
93.1705,92.1323,69.4793,1.8332,0.5658,1.2674,22.4885,130.4474,0.0,100.0,31.64,32.57,29.78,31.92,4215900.0,-1
95.1541,85.3035,67.6927,1.5377,0.4117,1.1259,21.8024,150.3845,0.0,100.0,29.34,31.15,28.82,30.94,3772100.0,1
88.0724,74.9136,64.982,1.2234,0.2004,1.023,21.1379,151.0806,0.0,100.0,27.84,30.41,27.76,29.5,3523800.0,1
72.6842,68.3237,61.2196,0.9299,-0.043,0.9729,20.5544,115.2943,10.0,100.0,26.04,27.7,25.45,27.65,3312000.0,1
63.9844,72.9115,56.1291,0.7027,-0.2809,0.9836,20.1135,83.8617,20.0,80.0,23.17,26.11,23.12,25.43,3252200.0,1
68.3024,80.4394,49.4899,0.5958,-0.4581,1.0539,19.8808,65.4169,30.0,0.0,24.36,25.3,22.31,22.96,4665700.0,1
86.4478,85.4152,55.4183,0.6658,-0.5026,1.1684,19.9165,105.8246,40.0,0.0,24.99,26.8,24.31,24.9,3930300.0,-1
86.5679,75.9314,55.0183,0.5765,-0.7176,1.294,19.7203,53.2083,50.0,0.0,23.75,25.7,23.56,24.74,3908700.0,1
83.23,58.9172,52.2981,0.468,-1.0054,1.4734,19.5157,-0.2388,60.0,10.0,21.29,23.85,21.0,23.61,5522600.0,1
57.9963,34.3509,45.8569,0.4212,-1.3036,1.7248,19.4199,-35.6007,70.0,20.0,21.56,21.92,20.11,21.14,3759200.0,1
35.5253,16.0103,46.8716,0.5703,-1.4804,2.0507,19.612,-39.9866,80.0,30.0,20.12,23.1,19.77,21.58,8896000.0,1
9.531,5.1115,39.9704,0.714,-1.7068,2.4208,19.7779,-82.611,90.0,40.0,17.01,19.34,16.7,19.04,5031500.0,1
2.9745,5.7425,33.2412,1.1082,-1.7393,2.8475,20.2777,-120.8894,100.0,50.0,16.56,18.57,15.75,16.85,7809600.0,1
2.8291,12.7236,32.6204,1.7858,-1.4965,3.2823,21.1164,-145.2506,100.0,60.0,20.78,22.36,16.38,16.65,12540100.0,-1
11.4239,29.433,35.9777,2.6421,-1.0143,3.6565,22.0994,-174.219,100.0,70.0,22.29,22.94,18.58,18.88,8497400.0,-1
23.9177,49.3191,42.5949,3.5026,-0.4075,3.9101,22.9504,-115.0281,100.0,80.0,31.07,31.17,21.81,22.62,18359400.0,-1
52.9574,70.1444,67.2815,4.2243,0.2124,4.0119,23.4662,53.0038,0.0,90.0,31.52,34.33,30.12,30.91,6957900.0,-1
71.0821,81.7165,66.5878,4.3623,0.4035,3.9588,23.043,68.3169,10.0,100.0,35.33,36.58,28.8,30.58,6520400.0,-1
86.3937,86.9274,88.1511,4.5038,0.6458,3.858,22.5998,130.025,20.0,100.0,32.43,35.58,32.03,34.81,1898700.0,-1
87.6737,86.2796,85.0767,4.2506,0.5541,3.6965,21.5765,127.7655,0.0,100.0,31.75,33.33,30.71,31.82,3249600.0,1
86.7148,84.395,84.4829,4.1259,0.5679,3.558,20.7723,139.9417,0.0,100.0,31.98,32.41,30.28,31.33,2756900.0,1
84.4503,84.1985,86.4414,3.9493,0.5333,3.416,19.913,143.8222,10.0,100.0,26.99,31.99,26.72,31.64,3777800.0,1
82.02,82.6165,79.729,3.6396,0.3569,3.2827,18.8931,89.2784,20.0,90.0,27.48,27.95,25.17,26.72,1607100.0,1
86.1251,80.5809,79.6738,3.6196,0.4261,3.1935,18.3285,128.8383,0.0,100.0,27.01,28.67,26.19,26.69,3227500.0,1
79.7045,78.0059,79.7389,3.544,0.4571,3.0869,17.6869,154.1977,0.0,100.0,26.87,27.57,26.05,26.7,3150100.0,1
75.9131,80.7994,78.9968,3.3951,0.4225,2.9727,16.9523,141.6141,10.0,100.0,22.5,26.89,22.15,26.22,4322100.0,1
78.4001,81.7216,70.4823,3.1976,0.3305,2.8671,16.1715,52.2959,0.0,90.0,23.25,23.92,19.55,22.02,5661400.0,1
88.0849,76.5834,79.8461,3.2645,0.48,2.7844,15.7921,132.941,0.0,100.0,24.14,24.97,22.57,23.37,3287900.0,-1
78.6798,67.6893,83.7789,3.1849,0.5205,2.6644,15.1937,139.0442,0.0,100.0,22.7,24.0,21.52,23.9,2711700.0,1
62.9855,67.0857,81.4163,2.9908,0.4565,2.5343,14.445,113.7356,10.0,100.0,19.69,23.02,19.5,22.38,3110900.0,1
61.4027,74.4559,75.0466,2.8319,0.4118,2.4202,13.775,77.8145,20.0,90.0,19.71,22.63,17.77,19.42,3978000.0,1
76.8688,82.6432,75.997,2.8457,0.5284,2.3172,13.3708,109.494,0.0,100.0,20.56,22.88,19.08,19.54,4225700.0,-1
85.0963,84.829,83.1873,2.8113,0.6262,2.1851,12.8943,129.2617,0.0,100.0,19.54,21.7,18.64,20.45,4238400.0,1
85.9643,86.3584,81.4325,2.6474,0.6188,2.0286,12.2385,117.6477,10.0,100.0,17.98,19.69,17.65,19.44,2880700.0,1
83.4264,85.268,78.2814,2.4876,0.6137,1.8739,11.6124,102.7527,0.0,90.0,18.24,19.25,16.02,17.88,4259300.0,1
89.6844,84.3829,84.0413,2.3832,0.6628,1.7204,11.0874,136.4232,0.0,100.0,17.09,19.57,17.09,18.58,5300500.0,1
82.6931,81.2325,80.589,2.1544,0.5996,1.5547,10.4019,96.1251,10.0,100.0,15.74,17.25,14.2,16.7,3225000.0,1
80.7712,84.0714,79.9237,1.9947,0.5898,1.4048,9.8481,107.0121,20.0,100.0,13.88,16.73,13.5,16.38,3052500.0,1
80.2333,85.0967,74.2362,1.7896,0.5323,1.2574,9.2543,101.3049,30.0,100.0,15.35,16.49,12.53,14.09,5164700.0,1
91.2097,83.221,82.0971,1.7013,0.577,1.1243,8.8553,168.4284,40.0,100.0,14.37,16.07,14.21,14.95,3502300.0,1
83.8471,76.8341,80.5916,1.4889,0.5088,0.9801,8.2943,215.6061,0.0,100.0,13.13,14.71,13.01,14.25,4035800.0,1
74.6062,70.5612,77.1297,1.2571,0.4042,0.8529,7.7387,169.3283,10.0,100.0,10.15,12.96,10.04,12.85,2814600.0,1
72.0489,66.008,67.0926,1.0648,0.3129,0.7518,7.2747,82.0878,0.0,90.0,10.38,11.25,9.64,10.19,2225800.0,1
65.0284,62.0262,69.1461,1.0354,0.3618,0.6736,7.0693,111.6762,0.0,100.0,11.08,11.79,10.01,10.39,3050600.0,-1
60.9466,65.8898,71.2056,0.9655,0.3824,0.5831,6.8101,71.262,10.0,70.0,8.95,10.62,7.99,10.6,2961900.0,1
60.1038,74.9583,63.7571,0.8439,0.3564,0.4876,6.4883,34.0077,0.0,80.0,8.73,9.04,7.74,8.99,1064600.0,1
76.619,84.5871,62.622,0.8166,0.4182,0.3985,6.3171,66.6667,0.0,90.0,10.13,10.4,8.34,8.78,2417300.0,-1
88.1522,87.3631,79.3412,0.7882,0.4942,0.2939,6.1471,122.4891,0.0,100.0,9.75,10.91,9.41,10.35,2066100.0,-1
88.9901,86.2907,76.6623,0.6037,0.4334,0.1704,5.7611,138.2202,10.0,100.0,9.31,10.15,9.25,9.6,1214900.0,1
84.9471,85.3247,75.5195,0.4248,0.3628,0.062,5.4116,160.8747,20.0,100.0,8.41,9.94,8.03,9.3,2552500.0,1
84.9348,86.7021,70.8012,0.2164,0.2451,-0.0287,5.0487,161.5487,30.0,100.0,6.6,8.58,6.36,8.2,1456900.0,1
86.0921,86.8592,61.3555,0.043,0.133,-0.09,4.7684,174.4138,40.0,90.0,7.17,7.2,6.5,6.65,1069800.0,1
89.0794,81.3931,64.8903,-0.044,0.0792,-0.1232,4.6373,245.8701,50.0,100.0,5.39,7.37,5.16,6.94,2019900.0,1
85.4062,68.4715,52.0235,-0.1796,-0.0366,-0.143,4.4521,91.7505,60.0,0.0,5.04,5.55,4.7,5.44,799700.0,1
69.6938,48.9304,47.8993,-0.2196,-0.0857,-0.1339,4.4237,8.4963,70.0,0.0,5.18,5.2,4.84,5.08,478800.0,1
50.3145,32.37,47.3334,-0.236,-0.1236,-0.1124,4.4352,-28.1475,80.0,0.0,4.31,5.2,4.26,5.03,372500.0,1
26.7829,20.345,41.8788,-0.2492,-0.1677,-0.0815,4.4544,-67.304,90.0,10.0,4.21,4.55,3.86,4.55,334400.0,1
20.0125,16.3674,38.2834,-0.2207,-0.1811,-0.0396,4.535,-78.1437,100.0,20.0,4.35,4.89,3.81,4.25,540800.0,1
14.2396,12.029,37.7054,-0.1549,-0.1606,0.0057,4.6637,-85.2878,100.0,30.0,5.09,5.29,4.0,4.2,567500.0,-1
14.8503,16.6157,44.4497,-0.0644,-0.1102,0.0458,4.817,-75.0325,90.0,40.0,4.52,5.4,4.27,5.1,995300.0,-1
6.9973,30.1179,38.0196,-0.0263,-0.0996,0.0733,4.8822,-120.7433,100.0,50.0,4.55,4.67,4.14,4.52,1147900.0,1
27.9994,56.2504,38.5739,0.0733,-0.0249,0.0982,5.0276,-122.855,100.0,60.0,4.67,5.0,4.31,4.6,1336000.0,-1
55.357,76.5483,39.0219,0.1924,0.0879,0.1045,5.1839,-65.7063,0.0,70.0,7.25,7.26,4.58,4.67,2186500.0,-1
85.3947,85.593,64.2573,0.3354,0.2529,0.0825,5.3541,81.1597,0.0,80.0,7.7,7.8,6.42,7.3,626800.0,-1
88.8933,83.1606,70.4979,0.2842,0.2649,0.0193,5.2273,132.1858,0.0,90.0,7.81,7.81,6.88,7.7,820500.0,-1
82.4911,79.8825,71.1195,0.1798,0.2268,-0.0469,5.0336,172.8862,0.0,100.0,7.0,7.95,6.93,7.74,1216800.0,1
78.0973,78.3269,65.4262,0.0405,0.1441,-0.1036,4.8072,126.0415,10.0,100.0,5.88,7.27,5.69,6.91,718300.0,1
79.0592,77.1918,55.6648,-0.0656,0.074,-0.1397,4.65,86.1333,20.0,90.0,5.81,6.12,5.51,5.88,284200.0,1
77.8241,75.7519,55.8025,-0.1104,0.0477,-0.1582,4.5961,106.3063,30.0,100.0,5.86,6.3,5.44,5.89,377500.0,-1
74.692,71.558,56.1776,-0.1669,0.0032,-0.1701,4.5332,105.5341,40.0,80.0,5.36,5.98,5.04,5.92,259900.0,1
74.7396,64.3954,50.1451,-0.2392,-0.0683,-0.1709,4.4577,79.5181,50.0,90.0,5.33,5.57,5.13,5.32,165400.0,1
65.2424,48.2524,50.9874,-0.2758,-0.122,-0.1538,4.4448,118.5287,60.0,100.0,4.94,6.27,4.86,5.4,566300.0,1
53.2042,34.6494,46.3216,-0.3254,-0.2021,-0.1233,4.4202,16.2385,70.0,0.0,4.29,5.07,4.29,4.94,231000.0,1
26.3106,25.8142,39.946,-0.3439,-0.2711,-0.0728,4.4482,-91.464,80.0,0.0,4.26,4.4,3.63,4.37,396600.0,1
24.4334,30.1199,38.5634,-0.313,-0.3079,-0.005,4.5499,-111.4509,90.0,0.0,3.5,4.43,3.38,4.25,304800.0,1
26.6987,33.6528,29.7025,-0.2584,-0.3304,0.072,4.6808,-118.0823,100.0,0.0,4.7,4.7,3.35,3.52,466900.0,-1
39.2275,34.1557,37.8452,-0.1215,-0.2761,0.1546,4.9196,-68.2564,80.0,10.0,4.86,5.18,4.39,4.73,365300.0,-1
35.0321,26.4993,39.1215,-0.0504,-0.274,0.2236,5.0446,-56.5793,90.0,0.0,5.47,5.99,4.76,4.89,560800.0,-1
28.2075,19.6795,43.3119,0.0272,-0.2648,0.2921,5.168,-77.3105,100.0,10.0,4.87,5.58,4.06,5.4,634000.0,1
16.2582,14.4168,37.0005,0.0815,-0.2767,0.3583,5.2467,-89.6361,80.0,20.0,5.0,6.09,4.55,4.87,512700.0,1
14.5727,17.1823,37.7863,0.1958,-0.2317,0.4275,5.4014,-136.6381,90.0,30.0,4.82,5.19,4.45,4.98,302100.0,1
12.4196,28.1933,31.8667,0.3292,-0.1562,0.4854,5.5648,-158.2542,100.0,40.0,6.07,6.07,4.09,4.48,681700.0,-1
24.5545,48.1659,43.8955,0.5382,0.0137,0.5244,5.8125,-70.2322,10.0,50.0,6.9,7.12,5.55,6.08,644100.0,-1
47.6058,68.2214,52.6084,0.6578,0.1368,0.521,5.9002,-4.8297,20.0,60.0,7.91,7.91,6.5,6.86,452000.0,-1
72.3374,81.8997,67.0414,0.733,0.2462,0.4868,5.9052,38.4228,0.0,70.0,8.45,8.45,6.78,7.8,764700.0,-1
84.721,87.8916,84.8775,0.7366,0.3113,0.4253,5.7961,89.5117,10.0,80.0,7.98,9.0,7.98,8.6,530300.0,-1
88.6407,91.3768,84.8775,0.6607,0.3133,0.3474,5.5737,112.336,20.0,90.0,8.16,8.84,8.04,8.6,671800.0,-1
90.3131,89.0771,83.4997,0.5543,0.2852,0.2691,5.3195,155.8657,30.0,100.0,8.17,9.08,7.92,8.29,1330100.0,1
95.1766,79.989,82.9587,0.4374,0.2395,0.1978,5.0669,188.8636,40.0,100.0,7.4,8.3,7.08,8.17,745300.0,1
81.7417,60.9692,78.9789,0.2922,0.1543,0.138,4.7928,174.4437,50.0,100.0,6.31,7.59,5.98,7.4,970800.0,1
63.0485,41.9065,70.6456,0.1698,0.0704,0.0994,4.5737,62.1187,60.0,30.0,5.45,6.43,5.03,6.36,769300.0,1
38.1175,26.4175,56.0054,0.1015,0.0198,0.0818,4.4502,-54.7598,70.0,40.0,5.23,5.5,4.81,5.39,315800.0,1
24.5534,21.4925,51.7645,0.0974,0.0206,0.0768,4.4276,-15.847,80.0,50.0,5.1,5.98,5.07,5.2,302600.0,1
16.5816,25.4677,49.4566,0.1073,0.0355,0.0717,4.425,-54.7654,0.0,60.0,4.97,5.31,4.84,5.1,332200.0,1
23.3425,39.8068,46.4594,0.127,0.0642,0.0628,4.4342,-67.2131,0.0,70.0,5.07,5.21,4.64,4.97,382300.0,1
36.4791,56.552,47.433,0.1616,0.1148,0.0468,4.4606,-31.2594,0.0,80.0,5.61,5.7,4.75,5.02,521000.0,-1
59.5989,70.9388,63.4762,0.1991,0.181,0.0181,4.4847,54.0737,0.0,90.0,5.93,6.15,5.59,5.69,463200.0,-1
73.578,78.3993,71.2447,0.1857,0.2129,-0.0272,4.4304,108.4859,10.0,100.0,6.1,6.8,5.78,5.93,705600.0,-1
79.6396,82.5414,76.1367,0.1451,0.2255,-0.0804,4.339,123.5489,0.0,80.0,5.96,6.1,5.72,6.07,427700.0,-1
81.9804,85.3896,76.0309,0.0789,0.2157,-0.1368,4.2174,187.5453,0.0,90.0,5.87,6.28,5.52,6.06,1096000.0,1
86.0043,83.4721,73.8386,-0.0058,0.1849,-0.1907,4.0797,227.1345,0.0,100.0,4.91,6.36,4.9,5.85,889600.0,1
88.1841,76.9355,59.0834,-0.0956,0.1413,-0.2369,3.948,103.1939,0.0,100.0,4.91,5.0,4.88,4.93,322200.0,1
76.2281,68.0487,60.4168,-0.1287,0.1435,-0.2723,3.9099,103.6274,10.0,100.0,4.95,5.0,4.7,4.97,404300.0,-1
66.3943,65.807,58.0751,-0.1726,0.1355,-0.3082,3.8614,97.6665,20.0,60.0,4.54,4.99,4.54,4.86,463400.0,1
61.5237,69.8106,50.9529,-0.2166,0.1255,-0.342,3.8194,78.0034,30.0,70.0,4.64,4.83,4.48,4.56,311000.0,1
69.5031,76.9098,52.2852,-0.2434,0.13,-0.3734,3.808,72.686,40.0,80.0,4.5,4.65,4.33,4.61,406600.0,1
78.4051,76.608,51.1353,-0.2784,0.1275,-0.4059,3.789,75.6968,50.0,90.0,4.64,4.73,4.32,4.56,357300.0,-1
82.8213,67.1717,53.9434,-0.3148,0.123,-0.4378,3.7733,142.7186,60.0,0.0,4.66,5.0,4.6,4.68,519200.0,-1
68.5977,48.9801,52.3741,-0.367,0.1015,-0.4685,3.7407,47.9025,70.0,10.0,4.14,4.68,4.05,4.6,422900.0,1
50.0961,34.1154,44.003,-0.4213,0.0726,-0.4939,3.7132,-48.3468,80.0,20.0,3.87,4.25,3.85,4.21,375800.0,1
28.2465,22.7367,36.8285,-0.4506,0.0614,-0.512,3.7295,-109.7701,90.0,0.0,3.9,4.09,3.75,3.93,402200.0,1
24.0035,23.9774,38.0832,-0.4571,0.0703,-0.5274,3.7822,-125.7786,100.0,0.0,3.97,4.33,3.57,4.01,946700.0,-1
15.96,28.1784,38.0832,-0.4657,0.0793,-0.545,3.8327,-129.7468,0.0,10.0,4.2,4.31,3.88,4.01,784700.0,-1
31.9688,42.3947,40.7542,-0.4699,0.0949,-0.5648,3.8905,-107.4341,0.0,20.0,4.03,4.39,4.02,4.2,488300.0,-1
36.6062,50.8489,37.6469,-0.4849,0.1036,-0.5885,3.9333,-84.1121,10.0,30.0,4.59,4.6,3.96,4.05,332800.0,-1
58.6091,58.1701,45.3539,-0.4839,0.1305,-0.6144,4.0005,18.7729,20.0,40.0,4.26,4.75,4.2,4.59,313400.0,-1
57.3313,56.6288,40.0343,-0.5227,0.1243,-0.647,4.0113,25.5474,30.0,50.0,4.9,4.92,4.27,4.33,244900.0,-1
58.5697,58.4875,48.5395,-0.542,0.1361,-0.6781,4.0555,103.5629,40.0,60.0,4.66,5.04,4.54,4.85,498200.0,-1
53.9854,64.9371,42.1591,-0.6039,0.1082,-0.7121,4.0425,22.5352,50.0,70.0,3.93,4.78,3.9,4.55,558700.0,1
62.9073,67.6075,36.2289,-0.6481,0.0911,-0.7392,4.0642,32.1678,60.0,80.0,4.61,4.85,4.19,4.3,410600.0,-1
77.9186,59.3534,41.4277,-0.6733,0.0886,-0.7619,4.1196,105.9761,70.0,0.0,4.86,5.09,4.5,4.64,477800.0,-1
61.9965,37.4507,45.5832,-0.7253,0.0588,-0.7841,4.1414,113.7356,80.0,10.0,4.75,5.1,4.61,4.88,907700.0,-1
38.1452,20.7161,36.5077,-0.802,-0.0032,-0.7988,4.137,-15.8905,90.0,0.0,3.87,4.63,3.83,4.5,925400.0,1
12.2105,12.1524,17.6388,-0.8551,-0.0571,-0.798,4.1783,-96.7466,100.0,0.0,3.86,4.06,3.77,3.92,562800.0,1
11.7926,13.6028,16.091,-0.86,-0.0763,-0.7837,4.2964,-107.0509,100.0,0.0,4.02,4.1,3.78,3.88,660900.0,-1
12.454,15.8555,17.027,-0.8502,-0.0856,-0.7646,4.4363,-101.0522,100.0,10.0,4.19,4.3,3.93,4.01,737200.0,-1
16.5618,18.1288,18.5184,-0.8367,-0.0935,-0.7432,4.5803,-106.9839,100.0,0.0,4.34,4.47,4.01,4.21,542100.0,-1
18.5507,17.5305,19.1995,-0.8247,-0.1049,-0.7198,4.7204,-110.1783,80.0,0.0,4.41,4.62,4.19,4.3,293700.0,-1
19.2739,14.3249,20.009,-0.8053,-0.1116,-0.6936,4.8695,-123.6842,90.0,0.0,4.49,4.6,4.27,4.41,424100.0,-1
14.767,11.0841,20.7239,-0.7783,-0.1126,-0.6657,5.0265,-134.0934,100.0,10.0,5.05,5.06,4.15,4.51,1264200.0,-1
8.934,10.3179,25.5763,-0.7412,-0.1036,-0.6376,5.1937,-102.0328,100.0,0.0,4.99,5.23,4.88,5.1,803600.0,-1
9.5513,11.498,21.9524,-0.7345,-0.1228,-0.6117,5.3127,-131.9708,100.0,0.0,5.05,5.19,4.89,4.97,673400.0,1
12.4686,12.8977,23.0398,-0.7039,-0.1229,-0.581,5.4646,-141.5318,100.0,0.0,5.47,5.49,5.04,5.11,1061700.0,-1
12.4742,12.2688,26.3067,-0.6668,-0.1166,-0.5502,5.6211,-126.5306,100.0,0.0,5.67,5.76,5.26,5.5,1155000.0,-1
13.7504,13.7896,28.1489,-0.6437,-0.1226,-0.5211,5.7523,-104.8947,90.0,0.0,5.6,6.25,5.56,5.7,1361300.0,-1
10.5818,15.0994,25.3251,-0.6223,-0.1318,-0.4904,5.8779,-135.1611,100.0,0.0,6.0,6.14,5.52,5.58,773900.0,-1
17.0366,19.7324,28.9032,-0.5754,-0.1179,-0.4575,6.036,-97.5329,100.0,0.0,6.04,6.48,5.75,6.0,672200.0,-1
17.6798,21.3722,29.2575,-0.5438,-0.1158,-0.428,6.1655,-97.787,100.0,0.0,6.43,6.6,5.96,6.04,968000.0,-1
24.481,23.7726,32.988,-0.499,-0.1,-0.399,6.3085,-83.1352,70.0,0.0,6.46,6.75,6.27,6.45,345900.0,-1
21.9557,22.023,32.988,-0.4703,-0.0963,-0.374,6.4219,-96.5452,80.0,10.0,6.72,6.75,6.26,6.45,537200.0,-1
24.881,21.8045,34.7382,-0.4269,-0.0769,-0.35,6.5515,-103.2647,90.0,0.0,6.64,6.9,6.35,6.65,439800.0,-1
19.2323,17.5019,32.3143,-0.3826,-0.0518,-0.3307,6.6752,-128.0375,100.0,0.0,7.24,7.52,6.05,6.5,686500.0,-1
21.3001,16.9061,38.6954,-0.3074,0.0104,-0.3178,6.8348,-132.831,100.0,10.0,7.1,7.7,6.51,7.24,1477400.0,-1
11.9734,17.9728,37.1869,-0.2714,0.0489,-0.3204,6.9269,-176.9925,0.0,20.0,7.67,7.74,7.02,7.14,595500.0,-1
17.4447,30.4647,40.2151,-0.2129,0.1197,-0.3326,7.0444,-113.796,0.0,30.0,8.13,8.4,6.97,7.48,1186900.0,-1
24.5003,48.8607,46.7677,-0.1646,0.1979,-0.3626,7.1371,-4.4519,10.0,40.0,8.43,8.75,8.08,8.13,979400.0,-1
49.449,69.6299,51.4069,-0.1572,0.2548,-0.412,7.1636,26.0142,20.0,50.0,8.71,8.76,8.33,8.53,696900.0,-1
72.6328,82.8193,54.1886,-0.1803,0.2954,-0.4758,7.1451,48.5709,30.0,60.0,8.83,8.95,8.59,8.76,438700.0,-1
86.808,88.6738,56.4601,-0.2272,0.3224,-0.5496,7.0959,72.665,40.0,70.0,9.03,9.2,8.76,8.95,643100.0,-1
89.0171,88.8189,59.4091,-0.3002,0.33,-0.6302,7.0164,85.5595,50.0,80.0,8.93,9.2,8.28,9.2,2054200.0,-1
90.1964,81.757,57.3226,-0.4109,0.3018,-0.7127,6.895,119.4792,60.0,90.0,9.17,9.28,8.63,8.94,2388700.0,1
87.2431,66.4802,57.1702,-0.5235,0.2646,-0.7882,6.7881,187.6615,70.0,100.0,9.19,9.37,8.65,8.92,2725700.0,1
67.8315,47.5945,60.3719,-0.6579,0.1964,-0.8543,6.6683,257.213,0.0,100.0,7.35,9.31,7.34,9.25,4189900.0,1
44.3659,41.0216,43.8073,-0.8486,0.0548,-0.9034,6.4911,-12.216,0.0,30.0,6.54,7.35,6.25,7.32,2546900.0,1
30.5862,46.9283,34.3356,-0.9116,0.0055,-0.9171,6.5243,-78.0944,10.0,0.0,6.69,7.05,6.17,6.58,1467000.0,1
48.1125,59.224,35.2757,-0.9144,0.0041,-0.9185,6.6527,-70.9015,20.0,0.0,7.1,7.14,6.35,6.71,2339600.0,-1
62.0862,62.4922,38.8877,-0.9159,0.0036,-0.9195,6.7835,20.9745,30.0,0.0,7.62,7.65,7.02,7.2,1217300.0,-1
67.4734,58.4331,42.2227,-0.9472,-0.0268,-0.9204,6.8731,15.2475,40.0,0.0,7.3,7.63,7.01,7.62,1541900.0,-1
57.9171,48.786,39.2062,-1.01,-0.0962,-0.9137,6.9242,-18.9918,50.0,0.0,6.95,7.55,6.85,7.35,1444300.0,1
49.9088,39.0799,34.7795,-1.0519,-0.1622,-0.8897,7.0157,-46.8797,60.0,0.0,7.16,7.32,6.8,6.96,1844500.0,1
38.5319,27.8807,36.241,-1.0561,-0.207,-0.8491,7.1678,-29.9611,70.0,0.0,7.2,7.9,7.1,7.2,2654200.0,-1
28.7989,20.5931,35.8366,-1.067,-0.2696,-0.7974,7.3123,-66.5051,80.0,10.0,6.48,7.48,6.48,7.16,3184100.0,1
16.3111,17.559,28.8274,-1.0619,-0.3319,-0.73,7.4824,-126.3571,90.0,0.0,6.79,6.87,6.09,6.47,2543900.0,1
16.6693,21.7655,29.8041,-0.9799,-0.3329,-0.647,7.7611,-156.2088,100.0,0.0,6.6,6.85,5.92,6.7,3222400.0,-1
19.6967,23.8105,29.4298,-0.8811,-0.3173,-0.5638,8.0514,-132.6604,100.0,0.0,8.07,8.4,6.4,6.66,5451100.0,-1
28.9306,22.644,35.9401,-0.7386,-0.2541,-0.4845,8.3882,-89.5025,70.0,10.0,8.6,8.64,8.0,8.17,2352500.0,-1
22.8043,15.4843,37.731,-0.6774,-0.2564,-0.421,8.5886,-83.525,80.0,0.0,8.64,8.91,8.26,8.53,1582400.0,-1
16.1973,12.7062,38.2552,-0.6208,-0.2639,-0.3568,8.7736,-92.6172,90.0,0.0,7.95,9.4,7.88,8.64,4707400.0,1
7.4514,12.1219,31.4785,-0.5491,-0.2582,-0.2909,8.9717,-119.8127,100.0,10.0,9.5,9.6,7.73,7.77,2966700.0,-1
14.4701,14.0188,39.1176,-0.3739,-0.1476,-0.2263,9.3043,-98.2143,80.0,20.0,9.48,9.99,9.26,9.49,1544700.0,-1
14.4444,15.0334,38.8068,-0.2945,-0.1051,-0.1894,9.4743,-114.3188,0.0,30.0,10.25,10.27,9.37,9.45,1972800.0,-1
13.142,19.2906,41.4238,-0.1854,-0.0223,-0.1631,9.6736,-114.0738,0.0,40.0,10.25,10.25,9.03,10.0,2194200.0,-1
17.5138,30.0027,42.599,-0.0914,0.0661,-0.1576,9.8341,-64.0495,0.0,50.0,10.34,11.4,9.8,10.25,3071600.0,-1
27.216,43.4072,49.412,0.0081,0.1822,-0.1741,9.987,25.5043,10.0,60.0,12.82,12.97,11.56,11.6,1240000.0,-1
45.2782,60.0662,55.1118,0.0176,0.2372,-0.2196,9.9968,54.3998,20.0,70.0,11.89,13.41,11.6,12.57,1843200.0,-1
57.7274,75.0963,51.5884,-0.0551,0.2239,-0.279,9.8896,41.8707,30.0,80.0,12.5,12.65,11.4,11.89,2436000.0,1
77.1928,83.8192,54.9569,-0.0878,0.2471,-0.3349,9.8501,93.0637,40.0,90.0,13.1,13.68,12.37,12.48,2758000.0,-1
